	copy_number
Parcubacteria_bacterium_GW2011_GWA2_47_8	2
Parcubacteria_(Kaiserbacteria)_bacterium_GW2011_GWA2_49_56	0
Parcubacteria_bacterium_GW2011_GWA2_49_9	0
Parcubacteria_bacterium_GW2011_GWB1_38_8	0
Parcubacteria_(Nomurabacteria)_bacterium_GW2011_GWB1_43_19	0
Peregrinibacteria_bacterium_GW2011_GWE2_39_6	0
Peregrinibacteria_bacterium_GW2011_GWF2_33_10	1
Peregrinibacteria_bacterium_GW2011_GWF2_38_29	1
Parcubacteria_(Magasanikbacteria)_bacterium_GW2011_GWA2_56_11	0
Parcubacteria_bacterium_GW2011_GWA2_56_21	0
Parcubacteria_bacterium_GW2011_GWA2_56_7	0
Parcubacteria_(Kaiserbacteria)_bacterium_GW2011_GWA2_58_9	0
Parcubacteria_(Nomurabacteria)_bacterium_GW2011_GWB1_35_20	0
Parcubacteria_bacterium_GW2011_GWB1_35_5	1
Parcubacteria_bacterium_GW2011_GWB1_36_5	0
Parcubacteria_(Nomurabacteria)_bacterium_GW2011_GWB1_36_6	0
Parcubacteria_bacterium_GW2011_GWB1_37_13	1
Parcubacteria_(Nomurabacteria)_bacterium_GW2011_GWB1_37_5	0
Parcubacteria_(Nomurabacteria)_bacterium_GW2011_GWB1_40_11	1
Parcubacteria_bacterium_GW2011_GWB1_40_14	0
Parcubacteria_bacterium_GW2011_GWB1_40_5	0
Parcubacteria_(Nomurabacteria)_bacterium_GW2011_GWB1_40_7	0
Parcubacteria_bacterium_GW2011_GWB1_48_6	1
Parcubacteria_bacterium_GW2011_GWB1_49_12	1
Parcubacteria_bacterium_GW2011_GWB1_49_7	0
Parcubacteria_(Jorgensenbacteria)_bacterium_GW2011_GWB1_49_9	1
Parcubacteria_(Jorgensenbacteria)_bacterium_GW2011_GWB1_50_10	1
Parcubacteria_(Kaiserbacteria)_bacterium_GW2011_GWB1_50_17	0
Parcubacteria_bacterium_GW2011_GWB1_50_9	0
Parcubacteria_(Kaiserbacteria)_bacterium_GW2011_GWB1_52_6	0
Parcubacteria_bacterium_GW2011_GWB1_52_7	0
Parcubacteria_bacterium_GW2011_GWB1_53_43	0
Parcubacteria_(Adlerbacteria)_bacterium_GW2011_GWB1_54_7	2
Parcubacteria_bacterium_GW2011_GWB1_55_9	0
Parcubacteria_bacterium_GW2011_GWB2_40_8	0
Parcubacteria_(Uhrbacteria)_bacterium_GW2011_GWB2_41_36	1
Parcubacteria_(Azambacteria)_bacterium_GW2011_GWB2_46_37	1
Parcubacteria_(Wolfebacteria)_bacterium_GW2011_GWB1_41_12	2
Parcubacteria_bacterium_GW2011_GWB1_41_4	1
Parcubacteria_bacterium_GW2011_GWB1_41_5	0
Parcubacteria_bacterium_GW2011_GWB1_41_6	2
Parcubacteria_(Uhrbacteria)_bacterium_GW2011_GWB1_41_7	1
Parcubacteria_(Azambacteria)_bacterium_GW2011_GWB1_42_17	2
Parcubacteria_bacterium_GW2011_GWB1_42_6	1
Parcubacteria_(Azambacteria)_bacterium_GW2011_GWB1_42_72	0
Parcubacteria_bacterium_GW2011_GWB1_42_9	1
Parcubacteria_(Giovannonibacteria)_bacterium_GW2011_GWB1_43_13	0
Parcubacteria_(Nomurabacteria)_bacterium_GW2011_GWB1_43_20	0
Parcubacteria_bacterium_GW2011_GWB1_43_6	0
Parcubacteria_bacterium_GW2011_GWB1_43_66	0
Parcubacteria_(Nomurabacteria)_bacterium_GW2011_GWB1_43_7	1
Parcubacteria_bacterium_GW2011_GWB1_43_8	0
candidate_division_TM6_bacterium_GW2011_GWA2_36_9	0
candidate_division_TM6_bacterium_GW2011_GWE2_31_21	1
candidate_division_TM6_bacterium_GW2011_GWE2_36_25	1
candidate_division_TM6_bacterium_GW2011_GWE2_41_16	1
candidate_division_TM6_bacterium_GW2011_GWE2_42_60	1
candidate_division_TM6_bacterium_GW2011_GWF2_28_16	1
Parcubacteria_(Wolfebacteria)_bacterium_GW2011_GWB2_46_69	1
Parcubacteria_bacterium_GW2011_GWC1_34_10	1
Parcubacteria_bacterium_GW2011_GWC1_38_22	2
Parcubacteria_bacterium_GW2011_GWC1_43_12	1
Parcubacteria_bacterium_GW2011_GWC1_43_30	1
Parcubacteria_bacterium_GW2011_GWC1_43_61	2
Parcubacteria_bacterium_GW2011_GWC1_44_10	0
Parcubacteria_bacterium_GW2011_GWC1_44_26	0
Parcubacteria_bacterium_GW2011_GWC1_45_13	1
Parcubacteria_bacterium_GW2011_GWC1_45_14	0
Parcubacteria_(Moranbacteria)_bacterium_GW2011_GWC1_45_18	1
Parcubacteria_bacterium_GW2011_GWC1_45_9	3
Parcubacteria_(Azambacteria)_bacterium_GW2011_GWC1_46_13	1
Parcubacteria_(Wolfebacteria)_bacterium_GW2011_GWC1_47_103	1
Parcubacteria_(Yanofskybacteria)_bacterium_GW2011_GWC1_48_11	1
Parcubacteria_bacterium_GW2011_GWB1_43_8b	0
Parcubacteria_(Nomurabacteria)_bacterium_GW2011_GWB1_44_12	1
Parcubacteria_(Giovannonibacteria)_bacterium_GW2011_GWB1_44_23	0
Parcubacteria_bacterium_GW2011_GWB1_44_7	0
Parcubacteria_bacterium_GW2011_GWB1_45_10	1
Parcubacteria_(Yanofskybacteria)_bacterium_GW2011_GWB1_45_11	0
Parcubacteria_bacterium_GW2011_GWB1_45_7	0
Parcubacteria_bacterium_GW2011_GWB1_45_9	0
Parcubacteria_(Giovannonibacteria)_bacterium_GW2011_GWB1_45_9b	0
Parcubacteria_(Giovannonibacteria)_bacterium_GW2011_GWB1_46_20	0
Parcubacteria_(Azambacteria)_bacterium_GW2011_GWB1_46_27	1
Parcubacteria_bacterium_GW2011_GWB1_46_8	1
Parcubacteria_(Wolfebacteria)_bacterium_GW2011_GWB1_47_243	1
Parcubacteria_(Nomurabacteria)_bacterium_GW2011_GWB1_47_6	0
Parcubacteria_(Giovannonibacteria)_bacterium_GW2011_GWB1_47_6b	2
candidate_division_TM6_bacterium_GW2011_GWF2_30_66	1
candidate_division_TM6_bacterium_GW2011_GWF2_32_72	1
candidate_division_TM6_bacterium_GW2011_GWF2_33_332	1
candidate_division_TM6_bacterium_GW2011_GWF2_36_131	1
candidate_division_TM6_bacterium_GW2011_GWF2_36_6	0
candidate_division_TM6_bacterium_GW2011_GWF2_37_49	0
candidate_division_TM6_bacterium_GW2011_GWF2_43_17	0
candidate_division_TM6_bacterium_GW2011_GWF2_43_87	1
candidate_division_WWE3_bacterium_GW2011_GWA1_41_8	0
candidate_division_WWE3_bacterium_GW2011_GWA1_42_12	1
candidate_division_WWE3_bacterium_GW2011_GWA1_42_46	0
candidate_division_WWE3_bacterium_GW2011_GWA1_43_94	1
candidate_division_WWE3_bacterium_GW2011_GWA1_46_21	1
candidate_division_WWE3_bacterium_GW2011_GWA2_43_24	1
Parcubacteria_(Nomurabacteria)_bacterium_GW2011_GWC2_35_35	0
Parcubacteria_(Nomurabacteria)_bacterium_GW2011_GWC2_35_8	2
Parcubacteria_(Giovannonibacteria)_bacterium_GW2011_GWC2_44_9	1
Parcubacteria_(Moranbacteria)_bacterium_GW2011_GWC2_45_10	1
Parcubacteria_bacterium_GW2011_GWC2_45_15	0
Parcubacteria_(Azambacteria)_bacterium_GW2011_GWC2_45_7b	1
Parcubacteria_(Magasanikbacteria)_bacterium_GW2011_GWC2_45_8	1
Parcubacteria_(Wolfebacteria)_bacterium_GW2011_GWC2_46_275	0
Parcubacteria_bacterium_GW2011_GWC2_48_17	0
Parcubacteria_(Kaiserbacteria)_bacterium_GW2011_GWC2_49_12	0
Parcubacteria_bacterium_GW2011_GWC2_49_9	1
Parcubacteria_bacterium_GW2011_GWD1_38_16	1
Parcubacteria_(Yanofskybacteria)_bacterium_GW2011_GWD1_39_16	0
Parcubacteria_bacterium_GW2011_GWB1_56_8	0
Parcubacteria_bacterium_GW2011_GWB1_57_6	0
Parcubacteria_bacterium_GW2011_GWC1_35_21	0
Parcubacteria_(Campbellbacteria)_bacterium_GW2011_GWC1_35_31	0
Parcubacteria_bacterium_GW2011_GWC1_35_8	1
Parcubacteria_bacterium_GW2011_GWC1_36_108	2
Parcubacteria_bacterium_GW2011_GWC1_36_9	0
Parcubacteria_(Wolfebacteria)_bacterium_GW2011_GWC1_37_10	1
Parcubacteria_(Nomurabacteria)_bacterium_GW2011_GWC1_37_9	1
Parcubacteria_bacterium_GW2011_GWC1_38_17	1
Parcubacteria_bacterium_GW2011_GWC1_38_6	0
Parcubacteria_bacterium_GW2011_GWC1_39_12	0
Parcubacteria_bacterium_GW2011_GWC1_39_29	0
Parcubacteria_bacterium_GW2011_GWC1_39_8	0
Parcubacteria_bacterium_GW2011_GWC1_40_11	1
Parcubacteria_bacterium_GW2011_GWC1_40_13	0
candidate_division_WWE3_bacterium_GW2011_GWA2_44_16	0
candidate_division_WWE3_bacterium_GW2011_GWA2_46_9	0
candidate_division_WWE3_bacterium_GW2011_GWB1_41_6	1
candidate_division_WWE3_bacterium_GW2011_GWC1_41_7	1
candidate_division_WWE3_bacterium_GW2011_GWC1_42_102	0
candidate_division_WWE3_bacterium_GW2011_GWC1_44_308	1
candidate_division_WWE3_bacterium_GW2011_GWC1_47_10	0
candidate_division_WWE3_bacterium_GW2011_GWF1_42_14	0
candidate_division_WWE3_bacterium_GW2011_GWF1_42_51	0
candidate_division_WWE3_bacterium_GW2011_GWF1_44_14	0
Microgenomates_(Woesebacteria)_bacterium_GW2011_GWA1_39_21b	1
Microgenomates_(Levybacteria)_bacterium_GW2011_GWA1_39_32	0
Microgenomates_(Daviesbacteria)_bacterium_GW2011_GWA1_42_6	0
Microgenomates_(Collierbacteria)_bacterium_GW2011_GWA1_42_60	1
Microgenomates_(Gottesmanbacteria)_bacterium_GW2011_GWA1_43_11	1
Parcubacteria_bacterium_GW2011_GWD1_40_9	0
Parcubacteria_(Uhrbacteria)_bacterium_GW2011_GWD1_41_16	1
Parcubacteria_bacterium_GW2011_GWD1_42_9	0
Parcubacteria_(Azambacteria)_bacterium_GW2011_GWD1_43_18	1
Parcubacteria_(Campbellbacteria)_bacterium_GW2011_GWD2_35_24	0
Parcubacteria_(Nomurabacteria)_bacterium_GW2011_GWD2_39_12	1
Parcubacteria_bacterium_GW2011_GWD2_40_9	0
Parcubacteria_(Uhrbacteria)_bacterium_GW2011_GWD2_41_121	1
Parcubacteria_bacterium_GW2011_GWD2_42_14	1
Parcubacteria_bacterium_GW2011_GWD2_43_10	1
Parcubacteria_(Magasanikbacteria)_bacterium_GW2011_GWD2_43_18	1
Parcubacteria_(Azambacteria)_bacterium_GW2011_GWD2_46_48	1
Parcubacteria_(Wolfebacteria)_bacterium_GW2011_GWD2_47_17	1
Parcubacteria_(Uhrbacteria)_bacterium_GW2011_GWD2_52_7	1
Parcubacteria_(Nomurabacteria)_bacterium_GW2011_GWE1_32_28	0
Parcubacteria_(Uhrbacteria)_bacterium_GW2011_GWC1_41_20	1
Parcubacteria_bacterium_GW2011_GWC1_41_7	1
Parcubacteria_bacterium_GW2011_GWC1_42_11	1
Parcubacteria_bacterium_GW2011_GWC1_42_21	1
Parcubacteria_(Wolfebacteria)_bacterium_GW2011_GWC1_43_10	0
Parcubacteria_bacterium_GW2011_GWC1_43_11	1
Parcubacteria_bacterium_GW2011_GWC1_43_11b	0
Parcubacteria_(Jorgensenbacteria)_bacterium_GW2011_GWC1_48_8	1
Parcubacteria_(Adlerbacteria)_bacterium_GW2011_GWC1_50_9	0
Parcubacteria_bacterium_GW2011_GWC1_51_35	0
Parcubacteria_bacterium_GW2011_GWC2_32_10	2
Parcubacteria_(Magasanikbacteria)_bacterium_GW2011_GWC2_34_16	0
Parcubacteria_(Campbellbacteria)_bacterium_GW2011_GWC2_35_28	0
Parcubacteria_bacterium_GW2011_GWC2_36_17	1
Parcubacteria_(Nomurabacteria)_bacterium_GW2011_GWC2_36_9	0
Microgenomates_(Woesebacteria)_bacterium_GW2011_GWA1_43_12	0
Microgenomates_(Collierbacteria)_bacterium_GW2011_GWA1_44_12	1
Microgenomates_(Woesebacteria)_bacterium_GW2011_GWA1_44_23	2
Microgenomates_(Amesbacteria)_bacterium_GW2011_GWA1_44_24	0
Microgenomates_(Woesebacteria)_bacterium_GW2011_GWA2_33_28	1
Microgenomates_(Roizmanbacteria)_bacterium_GW2011_GWA2_37_7	0
Microgenomates_(Daviesbacteria)_bacterium_GW2011_GWA2_38_17	0
Microgenomates_(Daviesbacteria)_bacterium_GW2011_GWA2_38_24	1
Microgenomates_bacterium_GW2011_GWA2_39_19	0
Microgenomates_(Daviesbacteria)_bacterium_GW2011_GWA2_39_33	0
Microgenomates_(Levybacteria)_bacterium_GW2011_GWA2_40_16	0
Microgenomates_(Curtissbacteria)_bacterium_GW2011_GWA2_40_31	0
Microgenomates_bacterium_GW2011_GWA2_40_6	0
Microgenomates_(Woesebacteria)_bacterium_GW2011_GWA2_40_7b	1
Parcubacteria_(Nomurabacteria)_bacterium_GW2011_GWE1_35_16	1
Parcubacteria_(Moranbacteria)_bacterium_GW2011_GWE1_35_17	2
Parcubacteria_(Moranbacteria)_bacterium_GW2011_GWE1_36_7	1
Parcubacteria_(Nomurabacteria)_bacterium_GW2011_GWE1_36_71	1
Parcubacteria_(Moranbacteria)_bacterium_GW2011_GWE1_37_24	1
Parcubacteria_(Falkowbacteria)_bacterium_GW2011_GWE1_38_31	1
Parcubacteria_(Uhrbacteria)_bacterium_GW2011_GWE1_39_46	1
Parcubacteria_(Yanofskybacteria)_bacterium_GW2011_GWE1_40_10	0
Parcubacteria_bacterium_GW2011_GWE1_40_20	0
Parcubacteria_(Azambacteria)_bacterium_GW2011_GWE1_42_9	1
Parcubacteria_bacterium_GW2011_GWE2_37_8	1
Parcubacteria_bacterium_GW2011_GWE2_39_37	1
Parcubacteria_(Nomurabacteria)_bacterium_GW2011_GWE2_40_10	1
Parcubacteria_(Yanofskybacteria)_bacterium_GW2011_GWE2_40_11	1
Microgenomates_(Collierbacteria)_bacterium_GW2011_GWC2_43_12	0
Microgenomates_(Collierbacteria)_bacterium_GW2011_GWC2_44_13	1
Microgenomates_(Collierbacteria)_bacterium_GW2011_GWC2_44_18	0
Microgenomates_(Collierbacteria)_bacterium_GW2011_GWC2_44_30	1
Microgenomates_(Collierbacteria)_bacterium_GW2011_GWC2_45_15	1
Microgenomates_(Amesbacteria)_bacterium_GW2011_GWC2_45_19	1
Microgenomates_(Collierbacteria)_bacterium_GW2011_GWC2_45_40	2
Microgenomates_bacterium_GW2011_GWC2_45_8	0
Microgenomates_(Woesebacteria)_bacterium_GW2011_GWC2_45_9	0
Microgenomates_(Beckwithbacteria)_bacterium_GW2011_GWC2_49_11	1
Microgenomates_(Woesebacteria)_bacterium_GW2011_GWD1_31_12	1
Microgenomates_bacterium_GW2011_GWD1_33_9	1
Microgenomates_(Woesebacteria)_bacterium_GW2011_GWD1_38_10	0
Microgenomates_(Curtissbacteria)_bacterium_GW2011_GWD1_40_8	0
Microgenomates_(Woesebacteria)_bacterium_GW2011_GWD1_41_12	0
Microgenomates_(Collierbacteria)_bacterium_GW2011_GWD1_44_27	1
Microgenomates_bacterium_GW2011_GWD1_47_13	1
Microgenomates_(Woesebacteria)_bacterium_GW2011_GWD1_47_21	0
Microgenomates_(Woesebacteria)_bacterium_GW2011_GWD2_40_19	1
Microgenomates_(Shapirobacteria)_bacterium_GW2011_GWE1_38_92	0
Microgenomates_(Woesebacteria)_bacterium_GW2011_GWE1_41_24	0
Microgenomates_(Woesebacteria)_bacterium_GW2011_GWE1_45_18	1
Microgenomates_(Pacebacteria)_bacterium_GW2011_GWF1_36_5	1
Microgenomates_(Shapirobacteria)_bacterium_GW2011_GWF1_38_23	1
Microgenomates_bacterium_GW2011_GWF1_38_5	0
Microgenomates_(Woesebacteria)_bacterium_GW2011_GWF1_40_24	0
Parcubacteria_(Yanofskybacteria)_bacterium_GW2011_GWA1_39_13	2
Parcubacteria_(Yanofskybacteria)_bacterium_GW2011_GWA1_41_6	0
Parcubacteria_(Azambacteria)_bacterium_GW2011_GWA1_42_19	0
Parcubacteria_bacterium_GW2011_GWA1_42_7	0
Parcubacteria_(Giovannonibacteria)_bacterium_GW2011_GWA1_43_15	0
Parcubacteria_(Nomurabacteria)_bacterium_GW2011_GWA1_43_17	1
Parcubacteria_bacterium_GW2011_GWA1_43_21	1
Parcubacteria_bacterium_GW2011_GWA1_43_27	0
Parcubacteria_bacterium_GW2011_GWA1_44_13	1
Parcubacteria_(Yanofskybacteria)_bacterium_GW2011_GWA1_44_21	0
Parcubacteria_(Wolfebacteria)_bacterium_GW2011_GWA1_44_24	2
Parcubacteria_(Giovannonibacteria)_bacterium_GW2011_GWA1_44_25	0
Parcubacteria_(Giovannonibacteria)_bacterium_GW2011_GWA1_44_29	1
Parcubacteria_(Azambacteria)_bacterium_GW2011_GWA1_44_9	0
Parcubacteria_bacterium_GW2011_GWA1_45_10	0
Parcubacteria_bacterium_GW2011_GWA1_45_7	1
Parcubacteria_(Nomurabacteria)_bacterium_GW2011_GWA1_46_11	1
Parcubacteria_bacterium_GW2011_GWA1_47_10	0
Parcubacteria_bacterium_GW2011_GWA1_47_11	3
Parcubacteria_(Wolfebacteria)_bacterium_GW2011_GWA1_47_6	2
Parcubacteria_bacterium_GW2011_GWA1_47_8	0
Parcubacteria_bacterium_GW2011_GWA1_47_9	0
Parcubacteria_(Yanofskybacteria)_bacterium_GW2011_GWA1_48_10	0
Parcubacteria_(Jorgensenbacteria)_bacterium_GW2011_GWA1_48_11	1
Parcubacteria_bacterium_GW2011_GWA1_48_11b	1
Parcubacteria_(Jorgensenbacteria)_bacterium_GW2011_GWA1_48_13	1
Parcubacteria_bacterium_GW2011_GWA1_49_11	1
Parcubacteria_bacterium_GW2011_GWA1_49_26	1
Parcubacteria_(Adlerbacteria)_bacterium_GW2011_GWA1_54_10	0
Parcubacteria_bacterium_GW2011_GWA1_54_88	0
Parcubacteria_bacterium_GW2011_GWA1_54_9	0
Parcubacteria_bacterium_GW2011_GWA1_56_13	1
Parcubacteria_bacterium_GW2011_GWA1_59_11	0
Parcubacteria_bacterium_GW2011_GWA1_60_11	1
Parcubacteria_bacterium_GW2011_GWA2_31_28	0
Parcubacteria_bacterium_GW2011_GWA2_33_14	0
Parcubacteria_(Nomurabacteria)_bacterium_GW2011_GWA2_35_80	0
Parcubacteria_bacterium_GW2011_GWA2_36_10	0
Parcubacteria_bacterium_GW2011_GWA2_36_24	2
Parcubacteria_bacterium_GW2011_GWA2_37_10	0
Parcubacteria_(Magasanikbacteria)_bacterium_GW2011_GWA2_37_8	0
Parcubacteria_bacterium_GW2011_GWA2_38_13	1
Parcubacteria_(OD1-vii)_bacterium_GW2011_GWA2_38_13b	0
Parcubacteria_bacterium_GW2011_GWA2_38_27	0
Parcubacteria_(Azambacteria)_bacterium_GW2011_GWA2_39_10	0
Parcubacteria_bacterium_GW2011_GWA2_39_18	0
Parcubacteria_(Moranbacteria)_bacterium_GW2011_GWA2_39_41	0
candidate_division_WWE3_bacterium_GW2011_GWA2_42_9	0
candidate_division_WWE3_bacterium_GW2011_GWB1_42_117	1
candidate_division_WWE3_bacterium_GW2011_GWB1_42_41	0
candidate_division_WWE3_bacterium_GW2011_GWB1_42_6	0
candidate_division_WWE3_bacterium_GW2011_GWB1_44_4	0
candidate_division_WWE3_bacterium_GW2011_GWB1_47_11	0
candidate_division_WWE3_bacterium_GW2011_GWB2_43_22	1
candidate_division_WWE3_bacterium_GW2011_GWC2_41_23	0
candidate_division_WWE3_bacterium_GW2011_GWC2_44_85	1
candidate_division_WWE3_bacterium_GW2011_GWC2_44_9	0
candidate_division_WWE3_bacterium_GW2011_GWD1_42_14	0
candidate_division_WWE3_bacterium_GW2011_GWD1_42_70	0
candidate_division_WWE3_bacterium_GW2011_GWD1_43_201	0
candidate_division_WWE3_bacterium_GW2011_GWD2_42_11	1
candidate_division_WWE3_bacterium_GW2011_GWD2_42_34	1
candidate_division_WWE3_bacterium_GW2011_GWE1_41_27	0
candidate_division_WWE3_bacterium_GW2011_GWE1_41_72	0
candidate_division_WWE3_bacterium_GW2011_GWE1_42_16	0
candidate_division_WWE3_bacterium_GW2011_GWE1_44_51	2
candidate_division_WWE3_bacterium_GW2011_GWE2_42_25	0
candidate_division_WWE3_bacterium_GW2011_GWF2_41_45	0
candidate_division_WWE3_bacterium_GW2011_GWF2_42_42	0
Microgenomates_(Woesebacteria)_bacterium_GW2011_GWA1_33_30	1
Microgenomates_(Woesebacteria)_bacterium_GW2011_GWA1_33_33	1
Microgenomates_(Gottesmanbacteria)_bacterium_GW2011_GWA1_34_13	0
Microgenomates_(Woesebacteria)_bacterium_GW2011_GWA1_34_41	1
Microgenomates_(Daviesbacteria)_bacterium_GW2011_GWA1_36_8	0
Microgenomates_(Levybacteria)_bacterium_GW2011_GWA1_37_16	0
Microgenomates_(Woesebacteria)_bacterium_GW2011_GWA1_37_7	0
Microgenomates_(Woesebacteria)_bacterium_GW2011_GWA1_37_8	1
Microgenomates_(Daviesbacteria)_bacterium_GW2011_GWA1_38_7	0
Microgenomates_(Woesebacteria)_bacterium_GW2011_GWA1_38_8	0
Microgenomates_(Levybacteria)_bacterium_GW2011_GWA1_39_11	0
Microgenomates_(Woesebacteria)_bacterium_GW2011_GWA1_39_11b	0
Microgenomates_(Woesebacteria)_bacterium_GW2011_GWA1_39_12	1
Microgenomates_(Woesebacteria)_bacterium_GW2011_GWA1_39_21	0
Microgenomates_(Levybacteria)_bacterium_GW2011_GWA1_39_34	0
Microgenomates_(Woesebacteria)_bacterium_GW2011_GWA1_39_8	0
Microgenomates_(Curtissbacteria)_bacterium_GW2011_GWA1_40_16	1
Microgenomates_(Curtissbacteria)_bacterium_GW2011_GWA1_40_24	0
Microgenomates_(Woesebacteria)_bacterium_GW2011_GWA1_40_43	0
Microgenomates_(Woesebacteria)_bacterium_GW2011_GWA1_40_45	1
Microgenomates_(Curtissbacteria)_bacterium_GW2011_GWA1_40_47	0
Microgenomates_(Curtissbacteria)_bacterium_GW2011_GWA1_40_9	0
Microgenomates_(Curtissbacteria)_bacterium_GW2011_GWA1_41_11	1
Microgenomates_(Roizmanbacteria)_bacterium_GW2011_GWA1_41_13	0
Microgenomates_(Woesebacteria)_bacterium_GW2011_GWA1_41_13b	1
Microgenomates_(Daviesbacteria)_bacterium_GW2011_GWA1_41_61	1
Microgenomates_(Woesebacteria)_bacterium_GW2011_GWA1_41_7	0
Microgenomates_(Gottesmanbacteria)_bacterium_GW2011_GWA1_42_26	0
Microgenomates_(Gottesmanbacteria)_bacterium_GW2011_GWA1_44_24b	0
Microgenomates_bacterium_GW2011_GWA1_45_10	0
Microgenomates_(Collierbacteria)_bacterium_GW2011_GWA1_45_15	1
Microgenomates_(Woesebacteria)_bacterium_GW2011_GWA1_45_8	0
Microgenomates_(Pacebacteria)_bacterium_GW2011_GWA1_46_10	1
Microgenomates_bacterium_GW2011_GWA1_46_15	1
Microgenomates_(Beckwithbacteria)_bacterium_GW2011_GWA1_46_30	1
Microgenomates_(Amesbacteria)_bacterium_GW2011_GWA1_46_35	1
Microgenomates_bacterium_GW2011_GWA1_46_7	0
Microgenomates_(Amesbacteria)_bacterium_GW2011_GWA1_47_16	0
Microgenomates_(Amesbacteria)_bacterium_GW2011_GWA1_47_20	1
Microgenomates_(Gottesmanbacteria)_bacterium_GW2011_GWA1_47_8	1
Microgenomates_bacterium_GW2011_GWA1_48_10	0
Microgenomates_(Gottesmanbacteria)_bacterium_GW2011_GWA1_48_13	0
Microgenomates_(Roizmanbacteria)_bacterium_GW2011_GWA2_32_13	1
Microgenomates_(Woesebacteria)_bacterium_GW2011_GWA2_33_20	1
Microgenomates_(Roizmanbacteria)_bacterium_GW2011_GWA2_33_33	2
Microgenomates_(Roizmanbacteria)_bacterium_GW2011_GWA2_34_18	0
Microgenomates_(Roizmanbacteria)_bacterium_GW2011_GWA2_35_19	0
Microgenomates_(Roizmanbacteria)_bacterium_GW2011_GWA2_35_8	0
Microgenomates_(Levybacteria)_bacterium_GW2011_GWA2_36_13	0
Microgenomates_(Roizmanbacteria)_bacterium_GW2011_GWA2_36_23	0
Microgenomates_(Levybacteria)_bacterium_GW2011_GWA2_37_36	0
Microgenomates_bacterium_GW2011_GWA2_37_6	0
Microgenomates_(Amesbacteria)_bacterium_GW2011_GWA2_42_12	0
Microgenomates_(Woesebacteria)_bacterium_GW2011_GWB1_40_12	0
Microgenomates_(Curtissbacteria)_bacterium_GW2011_GWB1_40_28	0
Microgenomates_(Roizmanbacteria)_bacterium_GW2011_GWB1_40_7	0
Microgenomates_bacterium_GW2011_GWB1_40_9	0
Microgenomates_(Woesebacteria)_bacterium_GW2011_GWB1_41_10	1
Microgenomates_(Daviesbacteria)_bacterium_GW2011_GWB1_41_15	1
Microgenomates_(Levybacteria)_bacterium_GW2011_GWB1_41_21	0
Microgenomates_(Daviesbacteria)_bacterium_GW2011_GWB1_41_5	0
Microgenomates_(Gottesmanbacteria)_bacterium_GW2011_GWB1_43_11	0
Microgenomates_(Woesebacteria)_bacterium_GW2011_GWB1_43_14	2
Microgenomates_(Woesebacteria)_bacterium_GW2011_GWB1_44_11	2
Microgenomates_(Woesebacteria)_bacterium_GW2011_GWB1_44_11b	0
Microgenomates_(Gottesmanbacteria)_bacterium_GW2011_GWB1_44_11c	0
Microgenomates_(Collierbacteria)_bacterium_GW2011_GWB1_44_197	0
Microgenomates_(Collierbacteria)_bacterium_GW2011_GWB1_44_35	1
Microgenomates_(Collierbacteria)_bacterium_GW2011_GWB1_44_6	0
Microgenomates_bacterium_GW2011_GWB1_44_8	1
Microgenomates_bacterium_GW2011_GWB1_45_17	1
Microgenomates_(Collierbacteria)_bacterium_GW2011_GWB1_45_35	2
Microgenomates_(Woesebacteria)_bacterium_GW2011_GWB1_45_5	0
Microgenomates_bacterium_GW2011_GWB1_46_7	1
Microgenomates_(Beckwithbacteria)_bacterium_GW2011_GWB1_47_15	2
Microgenomates_(Amesbacteria)_bacterium_GW2011_GWB1_47_19	0
Microgenomates_bacterium_GW2011_GWC1_39_12	1
Microgenomates_bacterium_GW2011_GWC1_44_23	1
Microgenomates_(Curtissbacteria)_bacterium_GW2011_GWC1_44_33	0
Microgenomates_bacterium_GW2011_GWC1_44_37	2
Microgenomates_bacterium_GW2011_GWC1_44_9	0
Microgenomates_(Roizmanbacteria)_bacterium_GW2011_GWC2_37_13	1
Microgenomates_(Levybacteria)_bacterium_GW2011_GWC2_37_7	0
Microgenomates_(Curtissbacteria)_bacterium_GW2011_GWC2_38_9	0
Microgenomates_(Gottesmanbacteria)_bacterium_GW2011_GWC2_39_8	2
Microgenomates_(Daviesbacteria)_bacterium_GW2011_GWC2_40_12	1
Microgenomates_(Woesebacteria)_bacterium_GW2011_GWC2_40_30	1
Microgenomates_(Levybacteria)_bacterium_GW2011_GWC2_40_7	0
Microgenomates_(Curtissbacteria)_bacterium_GW2011_GWC2_41_21	0
Microgenomates_(Roizmanbacteria)_bacterium_GW2011_GWC2_41_7	0
candidate_division_WS6_bacterium_GW2011_GWB1_33_6	1
candidate_division_TM6_bacterium_GW2011_GWF2_38_10	0
Parcubacteria_bacterium_GW2011_GWC2_45_7	0
Parcubacteria_(Kaiserbacteria)_bacterium_GW2011_GWC2_52_8b	1
Parcubacteria_(Uhrbacteria)_bacterium_GW2011_GWE2_40_58	0
Phormidesmis_sp._BC1401	1
Ornithinibacillus_californiensis_DSM_16628	5
S2R-29_bacterium_JGI_MDM2-000218CP-N12_(contamination_screened)	1
S2R-29_bacterium_JGI_MDM2-000218CP-C13_(contamination_screened)	1
S2R-29_bacterium_JGI_MDM2-000218CP-N10_(contamination_screened)	0
S2R-29_bacterium_JGI_MDM2_000223CP-C7_(contamination_screened)	0
